time,u10,v10,d2m,t2m,sp,tp,blh,t_level1,t_level2,t_level1_minus_t2m,t_level2_minus_t2m,Raw Conc.
2023-01-01 00:00:00,1.5657480727327755,-0.2943981704486008,280.6083277783142,281.656563106842,99376.62746158756,3.469446951953614e-18,57.7833100382747,281.6045243511042,283.68279108358905,-0.05203875573778305,2.026227976747066,93.0
2023-01-01 01:00:00,1.5863188131458483,-0.13513715409358543,280.45818431156255,281.3609415404081,99400.96227929306,3.469446951953614e-18,50.4165652298861,281.8562018577647,283.73301846794965,0.49526031735661036,2.3720769275415705,94.0
2023-01-01 02:00:00,1.541831020197022,0.039901916128242,280.4268308229173,281.39276142739175,99471.27210461174,3.469446951953614e-18,44.935764899172284,282.13591926594245,283.84395588216694,0.7431578385507009,2.451194454775191,94.0
2023-01-01 03:00:00,1.7052944763294018,0.10204085459762446,280.48939060073053,281.7468723204542,99535.02832898991,3.469446951953614e-18,68.95807300656598,282.2555295415678,283.921353531535,0.5086572211135945,2.1744812110807743,85.0
2023-01-01 04:00:00,1.2828809367499867,0.07299333405568285,281.0661549522991,282.501977288177,99610.9103784585,3.469446951953614e-18,132.2275360200534,282.24554047355036,283.9485943076108,-0.2564368146266247,1.446617019433802,109.0
2023-01-01 05:00:00,1.244839334208031,-0.015931284045107737,284.1648143471263,287.5494509572613,99640.85068732381,3.469446951953614e-18,276.02177014161583,282.0481799932152,283.85601327485625,-5.501270964046114,-3.6934376824050332,112.0
2023-01-01 06:00:00,1.0421539871493377,-0.01132535346365783,284.08790262028543,288.86094534572334,99659.59664737443,3.469446951953614e-18,633.1228279450135,281.7919662744903,283.58708406013733,-7.068979071233059,-5.273861285586008,103.0
2023-01-01 07:00:00,0.9240343572994933,0.05359633473201726,283.58981638928424,289.1837302303141,99566.0997161901,3.469446951953614e-18,869.7293756431794,281.54929068089007,283.84682333228017,-7.63443954942403,-5.336906898033931,93.0
2023-01-01 08:00:00,0.7828537082476039,-0.16502087036608792,283.13533800340593,291.260030771555,99471.5049736807,3.469446951953614e-18,1019.5607998455745,281.35063749763503,284.58914035626793,-9.909393273919989,-6.67089041528709,75.0
2023-01-01 09:00:00,0.5856936672519427,-0.5524262398969099,282.85687339239854,291.4638614888408,99408.71349258818,3.469446951953614e-18,1115.053900400022,281.1773918026784,285.1088774411378,-10.286469686162377,-6.354984047702999,83.0
2023-01-01 10:00:00,0.7102076067005545,-0.7862594656658765,283.7249823092301,290.13945570499504,99351.69383770472,3.469446951953614e-18,1125.6831123795605,280.99225324085876,285.35129449415393,-9.147202464136285,-4.7881612108411105,85.0
